"id_comentario"	"comment"	"clase_comentario"
"comment_id_80591"	""	"Buena"
"comment_id_80591"	"Con 35° de temperatura los aires A/C no funcionan. Los nachos con queso tienen el queso en la superficie y el 3/4 que está abajo no tiene nada .. igual a los comprados en el supermercado."	"Buena"
"comment_id_80591"	""	"Buena"
"comment_id_80591"	"La comida tarda ... como tarda desde que pedís la cuenta hasta que la traen."	"Buena"
"comment_id_80591"	""	"Buena"
"comment_id_80591"	"Un 'comodín' no tan atento."	"Buena"
"comment_id_80595"	"Muy buena experiencia. Fuimos con mi pareja a cenar en San Valentín. La comida excelente, muy buena atención y la ambientación es preciosa. Lo único hacía un poco de calor. Volveremos!"	"Excelente"
"comment_id_80603"	"Sinceramente elegi este lugar por los buenos comentarios que leí en esta guia, pero lamentablente la experiencia no fue tan agradable como esperaba. La espera para entrar fue de 1 hr, cuando nos dijeron que seria de 20/25 min. El mozo que nos atendio esta sobrepasado y tardo 20 min en traer la carta. Respecto al valor del cubierto que tanto destacan, nunca nos sirvieron nada de todo lo que lei en esta guia, solo 2 mini pancitos. La comida destacada, pero no excelente. No creo que vuelva, me fui muy desilucionada."	"Buena"
"comment_id_80608"	"Una excelente opción costo/beneficio. Los platos son bastante baratos, super abundantes y la comida es rica en general. Podés comer BIEN por menos de 40 pesos por persona."	"Muy buena"
"comment_id_80608"	"El matambre tiernizado estaba MUY bueno y el \"mini\" bife de chorizo parecía uno completo. La carne super tierna y sabrosa."	"Muy buena"
"comment_id_80608"	"La atención es buena y el lugar está bien, lo que sí son incómodas las sillas. Aceptan todos los medios de pagos."	"Muy buena"
"comment_id_80615"	"La pizza es muy pero muy buena."	"Muy buena"
"comment_id_80615"	"Es una pizzería bien de barrio con horno a leña, pizza a la piedra directa (todos los ingredientes al mismo tiempo)."	"Muy buena"
"comment_id_80615"	"Recomendable la fugazzeta y la de provoleta."	"Muy buena"
"comment_id_80615"	"Estan un poquito caros para lo que es el lugar y el tipo de comida."	"Muy buena"
"comment_id_80625"	"Excelente lugar para comer comida japonesa. Se puede incluso disfrutar de la cultura. Es un lugar tipico ya que el publico es en su mayoria japones, solo se come con palitos salvo espreso pedido. Super recomendable para aquel que le gusta probar lugares nuevos"	"Excelente"
"comment_id_80628"	"Mientras elegiamos comida pedimos gaseosa y vino blanco, que vino sin el frape. lo tuvo que ir a pedir mi esposo a la barra. Pedimos pollo al ajillo y brochete de lomo. El pollo aceitoso y el brochete vino tibio. Pedi que me traigan la comida caliente. Tardaron 15 minutos y volvio el mismo brochete tibio nuevamente, Les dije si me estaban tomando el pelo. Un plato de $ 48.- y recalentado 2 veces. Pedi que me traigan la cuenta y que eso no lo iba a pagar. Otros 15 min. hasta que me devolvieron la tarjeta de credito. Muy mala atencion,  La comida pesima. No lo recomiendo"	"Malo"
"comment_id_80654"	"OSAKA tiene una carta original y exquisita."	"Excelente"
"comment_id_80654"	"Se disfruta mucho del mix peruano-japonés."	"Excelente"
"comment_id_80654"	"La atención es muy buena, las recomendaciones de los mozos muy precisas y nunca me defraudaron. Los tragos: increíbles. El único detalle es el ruido del salón. No es económico pero vale lo que sale. A OSAKA siempre volves."	"Excelente"
"comment_id_80658"	"La calidad de la carne deja mucho que desear, la tira de asado y el vacío durísimos y resecos, lo único realmente bueno fue la bondiola y las achuras."	"Malo"
"comment_id_80658"	"Las papas fritas son de las que vienen conjeladas similares a las de las peores cadenas de comida chatarra y la gaseosa la sirven revajada con agua de la canilla en una jarra de plástico, \"lamentable\" para un restaurante de \"Puerto Madero\". Las entradas frias no son mas que una ensalada rusa, unas batatitas agridulces muy ricas y no mucho mas que eso, y los postres son buenos aunque muy poco variados."	"Malo"
"comment_id_80662"	"Excelente lugar. Para un porteño a la antigua excelente."	"Muy buena"
"comment_id_80674"	"Sigue siendo mi lugar favorito, Todos los platos son excelentes, Tiraditos, rolls, parrilla, postres  y los tragos son muy buenos. Es cierto que hay que esperar o hacer una reserva es complicado, pero si vas a las 23 Hs es fácil conseguir lugar. Todos los mozos tienen la mejor onda, saben recomendar. Las chicas de la entrada son barbaras. Es caro, pero es lo mejor en Baires. Para volver seguido."	"Excelente"
"comment_id_80676"	"Fui con mi novia para el día de San Valentín, llegamos un poco tarde, casi a las 4 pero nos atendieron excelente. Tanto la comida como la presentación es bien japonesa. Se respetan los colores, sabores y formas. Incluso nos dieron onigiri en forma de corazón y té verde como cortesía. Nosotros somos de comer poco, así que el menú del mediodía nos pareció mucho, ¡pero seguro que hay gente que se lo va a devorar! Si quieren probar comida que se acerque mucho a los sabores de la música japonesa, éste es el lugar recomendado."	"Excelente"
"comment_id_80703"	"This is a pathetic excuse for a sushi bar.  The only explanation possible is that Portenos have no idea what sushi is, how to eat it and the quality and selection to be expected.  Farmed salmon from Chile rolled up with cream chese is not sushi - but Portenos are crazy about it.  Hello!  how about some real nigiri sushi made with Maguro, Toro, Hamachi, Taco, Saki(salmon from Alaska), Ika....Hello! It's called \"air frieght\" and that means that you fly fresh fish in from around the world...like they manage to do in cities like New York, LA, Paris, London, Tokyo, Sydney!"	"Malo"
"comment_id_80713"	"El lugar donde comer muy buen sushi no es caro. La mejor relacion calidad/precio, la atencion es informal sin dejar de ser buena, pero si buscas ambiente sofisticado este no es tu lugar. Ideal para ir en grupo pequeño de amigos y si el dia lo permite pedir que armen una mesa afuera."	"Excelente"
"comment_id_80715"	"En un típico club de barrio (pero en pleno Palermo Soho) donde se puede ir a almorzar, por ejemplo, un domingo de esos en los que te levantás re tarde y no tenés ganas de cocinar ni de poner la mesa para recibir la comida de delivery. El medio bife de chorizo no estuvo mal, aunque tardó muchísimo. El chasco fue la ensalada \"caprese\": un par de rodajas de tomate redondo, albahaca achurada y QUESO CUARTIROLO en tiras... por la módica suma de $12... ¿no será mucho? Para ir con chicos es piola x el gimnasio que tiene atrás."	"Buena"
"comment_id_80748"	"Fui con mi esposa y mis hijos y dejando de lado la comida que nos pareció muy buena, queremos destacar la exelente atención de un hermano chileno llamado Cristobal, quien se tomó todo el tiempo del mundo para satisfacer nuestras consultas sin dejar de atender al resto de los comensales con total respecto y cordialidad. Den por seguro que volveremos"	"Muy buena"
"comment_id_80751"	"la atencion fue excelente, respondieron a todos nuestros requisitos sin problema, estabamos festejando un cumpleaños y nos regalaron una botella de vino, aparte las pastas riquisimas y platos abundantes, volveremos otro dia y seguro de noche para conocer, eso si la decoracion es reloca muy divertido"	"Excelente"
"comment_id_80757"	"Muy buena la comida, se nota que la hacen en el momento, las cuerdas de guitarra son para recomendar. Muy buena atención, el ambiente familiar. Muy recomendable."	"Muy buena"
"comment_id_80834"	"Definitivamente tienen el mejor sushi de Buenos Aires (pese a que esta vez no lo comí). Es el mejor lugar de comida japonesa, todo es muy tradicional, la mesa es servida elegantemente (no con palitos descartables como en otros restaurants que sirven sushi) y es atendido por sus dueños."	"Excelente"
"comment_id_80834"	"Yo practico artes marciales en el piso de arriba y voy seguido, realmente recomendable. El único problema que tiene es conseguir un lugar para estacionar en pleno belgrano, pero ya no tiene nada que ver con el restaurant. Más que recomendable"	"Excelente"
"comment_id_80836"	"Muy buen sushi, buen servicio. Voy a volver. Para recomendar"	"Muy buena"
"comment_id_80840"	"Definitivamente la mejor pizza que comí en buenos aires. Desde ya que no es un lugar con glamour pero tiene ese gustito especial de los bodegones en los que se come tan rico que todo lo demás parece superfluo. Además de comer a la carta y sentado se puede pedir pizzas por porción, así que si uno está volviendo del centro un poco tarde y con hambre (y si encuentra lugar para dejar el auto) puede comerse una porción al paso y llegar con menos hambre a la casa."	"Excelente"
"comment_id_80857"	"Me gusto mucho la comida del lugar, las porciones son abundantes y en algunos casos como para compartir. Voy a volver"	"Muy buena"
"comment_id_80860"	"excelente la comida . Como escribieron otros comensales ,me recibio Carlos y dijo sienten y disfruten mi comida. Y así fue nos sirvio un poco de cada plato y muy gustoso y fresco recien hecho como si lo prepararan solo para uno. Muy recomendable"	"Excelente"
"comment_id_80886"	"Es un lugar al que uno siempre vuelve. VALE LA PENA!!"	"Excelente"
"comment_id_80898"	"lugar descontraído e muito agradável, uma ótima opção para se comer bem e não gastar muito. fui muito bem atendido e pretendo voltar, e indico para quem vai a BsAs."	"Excelente"
"comment_id_80898"	"adriano - sao paulo"	"Excelente"
"comment_id_80900"	"Muy rica la comida y los postres de 10 (recomiendo las copas heladas y por supuesto los panqueques). Para ir con amigos."	"Excelente"
"comment_id_80903"	"Como los demas locales de la cadena la comida es buena y abundante. las porciones como los postre son para compartir.preguntar al mozo por el tamaño de las porciones para no pedir de mas. la atencion es correcta. el ambiente es bullicioso. la relacion precio/calidad es correcta.ideal para cena de grupos de amigos. si tenes la tarjeta amigoja te hacen un 10% de descuento."	"Buena"
"comment_id_80905"	"Fui por primera ver con muchas expectativas y sinceramente las cumplió. Lo peor fue la espera al llegar (40' y parados!), así que tienen 2 opciones: 1) Ir temprano ó 2) Tener paciencia. Una vez sentados, la atención del mozo fue muy buena (conocía todos los platos y sus ingredientes) y optamos por hacer caso a sus sugerencias, que fueron más que válidas. Otro punto a mejorar (no sé si fue que me pasó a mí solamente) fue la demora en sacar los platos (30'). La comida, el motivo por el que fui, sin dudas fue excelente (entrada de camarones y plato salmón rosado teriyaki). Y es caro! $100 c/u."	"Excelente"
"comment_id_80907"	"Una decoracion original, algo diferente, peo agradable. Muy buena atencion, siempre tratando de complacer. Muy buena comida, es para volver y continuar probando platos. Recomendable, para los que buscan algo diferente."	"Muy buena"
"comment_id_80911"	"Eramos 4 y pedimos una Picada Lopez con cerveza tirada. Es abundante y de buena calidad. La atencion es buena, los mozos (de oficio) no son cargosos ni te hacen esperar. Los postres son regulares. Ambientación tipica de cantina. Buena relacion precio/producto. Voy a volver. "	"Muy buena"
"comment_id_80926"	"Las pizzas mas ricas simpre! Las camareras super amables, en particular la de la barra, siempre es un placer volver a Filo."	"Muy buena"
"comment_id_8093"	"Excelentes entradas y pastas, un clasico para recomendar."	"Excelente"
"comment_id_80992"	"Bueno. Lindo. Muy \"for export\". Los platos estaban muy bien y la carta está bien armada. Resaltaría la ambientación que, si bien minimal, resulta cálida y combina el acceso en planta alta por el paseo por la galería, con la balconada con vista a la plaza Dorrego. Es una excelente opción para cuando uno sacó a pasear turistas y quiere cerrar el circuito Sur (La Boca- San Telmo - su ruta)."	"Muy buena"
"comment_id_81000"	"Excelente todo ,una sorpresa el lugar ,la pizza de excelencia, el lugar es una lástima que sea tan chiquito,los postres para repetir,y la atención buena,simpática."	"Excelente"
"comment_id_81001"	"Una pizza a la parrilla tan sabrosa como generosa. Las combinaciones de carta son tentadoras. Fuimos con niños, y pusiero el mejor empeño para ayudarnos con cochecitos y demás menesteres. Se come mejor en salón que en delivery. Los precios son harto razonables (esperemos que no cambien!). De vivir más cerca, seríamos habitués."	"Muy buena"
